text,freq
Молдованка угол Ленинградская-Ризовская серый Вито ВН7806СМ шестеро арестуют парня,1
Обжора Малая-Леонтовичя Зелёный Спринтер,1
Стоит приус как от переправы в рыбный порт,1
Ришельевкая 27 мерс вито белый тцк пакуют мужика,1
Перекресток выездная-столбовая-новикова тцк черный бус,1
в раойне 100й школы скай сити ездят на белой тойоте хайс тонирован в хлам,1
о 100й школы в сторону 25й чапая белый бус 8814,1
На Киевской трассе в сторону Одессы перед заправкой Брсм радар!,1
Филатова-столовая 3 мотобата,1
Радужный между 9 и 12 домом две машины полиции без мигалок,1
"Ленпоселок, ребята призывного возраста, сидите дома. Катаются по две машины, погулять можно и потом. Белый спринтер и хайс, подъезжают внезапно.",1
Ривьера-Транс Беспека на кругу,1
"Киевская трасса. Новая Почта. Терминал. ТЦК. Катаются в посадке, возле ж/д линий...",1
Серебристый Santa Fe и синий Duster возле АТБ напротив Сильпо генерала Петрова. Очень опасно две машины время 7:02,1
"Черемушки!!! Белый н1 3358, медленно дворами 32 школа к 10 кварталу!",1
Генерала Петрова возле мясолюб белый Рено двери открыты сидят смотрят,1
Черный Ниссан бусик радужный в сторону мойки,1
"Спуск к парковке Немо-Дельфинарий, двое медленно идут-высматривают( что то или кого то). Явно не солдаты!",1
С 25-ой к Восходу мусара на Дастере 11:30 время,1
Киевский районный суд,1
"Радужный, между Варусом и Евой стоит бус с какими-то стремными типами, высматривают.",1
Ильчевский порт срочно прямо сейчас стоит белый фольс на польских номерах и два типа пасут рядом сразу за кругом,1
Поехал белый Рено Полиция в сторону Чёрноморки,1
"Пионерская,примерно,24",1
"В. Дальник. Центр. Маякская трасса 16 часов. Автобус Isyzy( вн 224 G) полный вояк по форме и в гражданском, остановились в магазин и по курить. Один был местный, что то одному показывал и объяснял. Довольно приличные с виду, не запаханыне. Направление в сторону Маяк.",1
"Тонированный белый бус поехал в сторону Академ. Городка, будьте бдительны!!",1
Столовая дтп между второй заставок и переездом где ведут ремонтные работы,1
Сразу после пересыпьского моста правый ряд спряталась патрулька,1
Малиновского-Гайдара ДТП,1
"От Сильпо бус поехал во дворы напротив,в сторону Бузины",1
"Жолио-Кюри 36, менты с тцк.",1
Окружная арбузы,1
Окружная арбузы пост,1
Жолио-Кюри 26 тцк во дворе.,1
Черный бус Фольксваген с крестом поехал на 9 ст. Люстдорф 7.50,1
Рынок Малина Белый бус мерс,1
Радужный. Люстра по бетонке в сторону конечной 145.,1
Радужный 20-22 дома заехала люстра. Без немцев вроде,1
"тцк на Ланжероне возле Желтого камня, ездят на белом бусе Тойота",1
Генерала Петрова 46 возле дороги мусора с шакалами,1
Новая почта 77 менты с автоматом дорвались до мужика,1
Комсомольськая-градоначальницкая.полный бус,1
эпицентр таирово слева от главного входа за поворотом спрятался короткий спринтер раньше номера были 3101,1
"ТАИРАВО - ""КАДОРРЫ"" 3 я - 15 я ЖЕМЧУЖИНЫ стоит полицейская машина около часа уже. Будьте осторожны!",1
Нацики эпицентре. Будте осторожны!,1
На каком эпицентре?,1
"Пушкинская-гречкская общались с парнем, отпустили",1
Таврія Марсельська,1
"Добрый вечер, Бочарова-Добровольского опасность! Будьте осторожны",1
Мигалками стоит возле 26 жемчужины в сторону Жк Атмосфера,1
7-Пересыпская в сторону города на заправке WOG два экипажа полиции,1
"Камыши, арбузы Окружная поворот на Нати менты сидят в машине",1
Одесса-поездная. Стоит бус и рядом пьют кофе пятеро тцк,1
"ЧЕРЁМУШКИ 32 школа дворами мусора в сторону маг ""Свежачок""",1
Головатого Пересыпский мост просто небольшая пробка,1
Днепропетрова 35 во дворе пристали к парню,1
Ленпосёлок улица Станционная заехал белый рено дастер,1
Китайский рынок тцк и менты припаркованные,1
"Такой opel заехал в Радужный, внутри зелень",1
Радужный заехал синий бус с тцк в 10:50,1
Ленпоселок. Белый Рено Дастер тонированный. ОПГ. Наматывают круги по всему району.,1
Возле староконного рынка курсирует серый Мицубиси и жёлтый фольцваген,1
В две стороны до переезда и за переездом Лиманка(БРСМ) полицаи тормозят,1
Площа Толбухіна Сірий Хундаї чекає перехожих в салоні повно зелених. Актуально на 14:00 Бережіть себе,1
"Ленпосёлок, р-н Био парка, припаркованные 2 мусорские машины и бусик белого цвета- тцк.",1
Окко объездная на заправке куча ментов и 4 укртрансбезпеки,1
Радужный 19. Ходят по квартирам.,1
"Перекресток Бабеля-Головковская, машина Наци-гвардии стоит возле хлебного. Осторожно! На 18: 46",1
На 9й люстдорфске мусора и зелень,1
К ланжерону полицейская машина спускается,1
Объездная дорога арбузы менты,1
Радужный 2 бусика,1
Теплодар со стороны Беляевки,1
"2 Пересыпьская Рафик, принималово renault sandero",1
МАРШАЛ СИТИ ЛИМАНКА,1
Сокар. Переезд в сторону Куяльника полиция. Тормозит,1
"Эпицентр 6 км. Перед светофором, мусора тормозят в сторону города",1
Авангард новая почта стоят два экипажа полиции,1
‼‼‼Терешковой возле центрального входа в парк Стоит Серый бус Н1 ждут жертву осторожно,1
Блокпост заправка брсм с поселка в сторону города,1
Перед брсм в сторону 6км стоит серый Т5 с оливкой,1
черная таврия конечная троллейбуса мусора стоят ценкуют,1
7-я пересыпская конечная маршруток менты с леденцами останавливают выборочно,1
Стоят два черных т4 возле алеи перед остановкой Эпицентр 7 КМ,1
В. Сторону посёлка сока фара перед брсм,1
Ю-з массив. Оливка возле Сильпо.,1
Радужный возле АТБ заехал Н-1 белый 3358,1
Рынок Нефтяников два пузатых карапуза в зелёном,1
Въезд в Одессу за БРСМ радар!,1
"Комитетская-Степовая. Стоят возле нового ""Stikon"" (Volkswagen). Будьте осторожны",1
Комітетська/Степова.,1
Уточните какая Таврия.. может копейка всё-таки?,1
"Одесса Восточная, Жолио-Кюри. 20 минут назад была люстра.",1
"Через пересыпский мост в сторону центра поехал тонированный спринтер,номера белые,сзади мусорилы без мигалок",1
Жолио-кюри 26 -36 тцк пристали к парню,1
Белая рено мент с тцк Жолио-Кюри 36 возле гаражей,1
"Балковская-Дюковский парк, желтый т4 и серый аутлендер",1
Генерала Петрова куча патрулей. Видимо какая-та шишка в городе,1
"Китайский рынок, милиция стопают",1
Объездная Окко! Толпа людоловов + менты стоят пьют кофе! Возможно скоро будет БП!!!,1
"Окружная дорога сразу за заправкой ОККО"" спуск перед Куяльником БП в обе стороны тцк и менты их много",1
"Китайский рынок,нюхачи в две стороны стоят",1
За окко Обьездная в сторону Куяльника блокпост с двух сторон,1
"Маршал Сити, напротив АТБ стоит патрулька",1
"От 2х в сторону Аванграда новая почта, 2 экипажа полиция радар",1
Только что Жолио-Кюри 64-62 хундай на черных номерах во дворах куда поехали не видел,1
"Актуально на сейчас,жолио-кюри 16,работают в паре",1
Два микроавтобуса катаются по Шклярука,1
Желтый т4 на маршала у сундука-крепят парня штук 8,1
"Седьмая,Тельмана",1
"Днепропетровская 109 на везде водвор возле гаража полицейский бус, в стороне возле участкового пункта полиции бус с зеленью",1
Эпицентр два буса и человек 10+ оливки,1
3) Авангард новая почта с двух сторон радар,1
"Над Беляевкой летают дроны, ХЗ какие и чьи, но громко. Летят со стороны Майор в сторону Маяк.",1
Мельницкая- Михайловская.голубой хюндай,1
"Теплодар, два экипажа полиции напротив стадиона. Актуально 19.35",1
Таирово эпицентр Только что завернул на парковку,1
Этот же пеший патруль: 3 мусора с собакой идут по улице Октябрьской революции возаращаются обратно в сторону Шклярука. Стопорнули типа проверили документы и отпустили.,1
Окружная Окко БЛОК-ПОСТ 06:20,1
Сто Маршал в сторону Ильичёвска патрулька без люстры. Тормозят выборочно,1
"Выезд с Теплодара на Беляевку, стоит полиция",1
Рынок Восход принимают парня серый бус,1
"7км эпицентр в сторону города сидит один в броне высматривает на остановке,я не автобус ждет",1
Эфимова копейка.синий бус Тцк пьют кофе,1
"Шклярука, напротив больницы, мент и внутри оливки остановили мужчину, проверяют",1
"Шклярука бус торчит полицай, чуть дальше люстра и ещё один выписывает штраф за парковку",1
Добрый день по неявной информации в одесский порт заехали тцк.,1
"Мы часто получаем сообщения с примерно следующим содержанием: “Администратор,просьба,уточните пожалуйста какой ПОРТ имел ввиду автор?”",1
Окружная дорога между куяльником и заправкой око БлокПост в обе стороны,1
Окружная камыши готовят блок пост,1
Объездная дорога в ОБЕ стороны опасно,1
"Теплодар выезд на Беляевку ТЦК без ментов, с автоматами",1
"Кого-то пробивают ля Сильпо, берегите себя",1
Ленпаселок Юхима Фесенка гаражи ближе переходу арке на бесарабку стоят два человека. Будьте осторожны,1
Жолио-Кюри 26 белый фольц кади и синяя трусят двор.,1
"Жёлтый бус, 6509 и сразу сзади едет серая машина там тоже один сидит. Слободка возле церкви",1
7-ая пересыпь после переезда полиция остановила машину,1
Центральная арка 11 ГКБ Слободка два экипажа мусоров,1
"Информация по Шишкина-напротив парковки остановился белый Хайс, с него вышел шнырь по гражданке и пошёл в проход во дворы, а пинчеры остались в бусе. Максимальное внимание во дворах утром.",1
"Алея 7 небо-эпицентр очень много, ловят всех, пацана на велосипеде скинули",1
Объездная камыши рядом с железкой нефтебаза блок пост тцк стоят,1
"Темный бус на въезде в радужный со стороны атб, и полиция поехала внутрь",1
"Радужный. Со стороны конечной 145 ловят, осторожно! Походу что-то намечается",1
ОБЪЕЗДНАЯ КАМЫШИ собирается БП,1
"Юго-западный, серый хюндай номера КЕ",1
Юго-Западный во дворах за Сильпо хундай серый,1
Базовая люстра между 7 км и эпицентром. На парковке между машинами перед поворотом на эпик.,1
"Генерала Петрова 54,тцк на рено мастер(муниципальна варта),сидят двое в машине пасут",1
"Радужный, конечная 145 облава",1
"Колонтаевская-Южная стоит люстра,когото остановили!",1
"Это каждый день практически, только разные машины. Там смартлаб, туда привозят пойманных на сдачу анализов. Это последнее время постоянно в это время с 9-10 утра до 12-13 дня.",1
На рынок початок заехали копчики на приусе,1
Затонског Таврия по доброльского мусора остановили парня,1
Днепропетровская дорога 108 принималово их человек 10,1
"Ленпас,биопарк менты+ТЦК",1
Теплодар заехало тцк,1
"Генерала Петрова,напротив Атб куча Зеленых",1
"Шклярука угол Геллера сам не видел но женщина предупредила дай Бог ей здоровья что в этом месте облава, бус, человек десять (с её слов, ехала с той стороны)",1
"7-я пересыпская, Сокар. На парковке бус на черных номерах",1
На ОККО окружная бп,1
Генерал Петрова Копейка Серый бус с тцк! 06:45,1
Черная Таврия ТЦК уже как час сидят в машине.машина вдоль аллеи стоит.,1
Радужный между первым и восьмым домом потрульная машына,1
Во дворах напротив Таврия маршал аккуратно крутится бутик хундай,1
Корнюшина БП на светофоре новая дорога на черемушки,1
Пересыпь... Тянучка,1
Днепропетровская дор 72 стоит водворе чёрная ауди что-то высматривает или кого-то бутьте осторожны,1
"С Генерала, от Сильпо, старый Мерс - это не ТЦК. Там сзади даже наклейка соответствующая есть.",1
"вул. Академіка Вільямса, 55 пристали к деду, жинки одбили. Осторожно тот что з кислим лицом психопат",1
На улице Щёголева возле Пересыпского моста прямо посередине на зелёной зоне стоял одинокий неадекватный пиксель с леденцом,1
От памятника быку на Авдеева-Черноморского поехали мусора с люстрой,1
Вторая машина полиции подъехала ст. Восточная пошли через мост,1
"Угол Бочарова-днепродорога,серый бус тцк,хотели пакануть переходил на светофоре,остановились возле АТБ,я дал заднюю и по педалям.",1
"Прохоровская-Преображенская, на главной стоят два тцк и мент прессуют мужиков, бус серый 06:47, мужики всег благ",1
Окружная арбузы спрятались мусора на Поскот,1
Объездная арбузы раскладывают БП!,1
БП на окружной между куяльником санаторием и окко,1
"Дидрихсона-Градоначальницкая,кружит жёлтый Т 4",1
"Петрашевского-Фонтан,синий бус,еле убежал",1
Выезд с Посёлка напротив Эпицентра менты останавливают видела по планшету пробивали,1
"Генерала Петрова ездит серый миц аутлендер 1поколения, в нем три оливки, остановились против Сильпо мин 20 назад на тротуаре тормознули типа",1
"Скай сити, сидят кофе пьют. 4 амбала.",1
"Ленпоселок перекресток пяти дорог горизонтальная,бус Рено белый полный тук, поехал по северной очень медленно",1
В сторону города за эпицентром 6 км твари на желтом Т4 тормознули велосипедиста,1
Конечная пестеля-куча людоловов пьют кофе возле киоска.,1
"Маршала, от ствола в сторону сундука поехал серый бус сталкер",1
Пересыпь блок пост перед сокаром,1
Радужный катается сталкер,1
Объездная дорога внутри заправки БРСМ куча зелёных аккуратно,1
Ходят по староконному рыку,1
Брсм 6 км два патруля,1
Эпицентр 6 км заехали на стоянку серый т5,1
"Стоит полицай Г.Петрова, между д.61 и 9-ти эт. Которая до Сильпо",1
Белый вито и голубой хайс на шклярука пристали к парню (где 2 шага),1
"Не копейка, АТБ",1
Днепропетровская дорога 108 педовойска на чёрном Н1,1
Генерала Петрова парковка Копейки напротив парка. Нацгвардия штормит двух типов.,1
На пересыпьском мосту по голова того нац гвардия и бус тцк.,1
Черёмушки 32 школа Дастер с проклятыми ездит дворами,1
Ленпоселок улица Фисенко. Менты без люстры в сторону котельной.,1
"Окружная поворот на Корсунцы, напротив мойки Депо СТОИТ ПОЛИЦИЯ",1
Окружная с Поскота АЗС ОККО,1
Переселенец в сторону Маяк полиция,1
По киевской трассе в сторону городу зразу за БРСМ стоят менты с радаром!,1
МАРШАЛ СИТИ АТБ ( ЛЮДОЛОВЫ),1
"Заправка Амик на генерала Петрова лазят пятнистые,будте осторожны",1
"Амік на Генерала Петрова, куча зеленых",1
Канатная-Троицкой 5 минут назад стоял бус с чернокнижниками.,1
Шклярука 4 во дворе зелень с ментами кумарят человека.,1
Заболотнрго 58.,1
"Шклярука, мотопатруль",1
Ленпас поле бус серый,1
Мусара по дороге в черноморкиу возле вина свиту планшет,1
Старая столовая.,1
Днепропетровская дорога 108 педовойска на чёрном бусе,1
Пересыпь поехал белый спринтер в сторону поселка,1
По Староконному рынку катаются людоловы на митсубиси оутлендер и на мерседес вита с заклеенными номерами,1
Базовая поворот с эпицентра ‍‍ планшет,1
на остановке Таврии Маршал,1
"Были замечены часов в 7 утра на остановке Таврии Маршал, толпа ухилянтов режима просроченного.",1
Степная 1 застава черный джип l200 катается 1 черный два зелёных.,1
Генерала Петрова едет белый рено докер и выскакивает кто идёт по тратуару. С переди тёлка полицейский а за рулём зелёный,1
"Объездная, арбузы. Людовозка и военная скорая",1
Староконного рынка вокруг нарезают круги мужеложцы. Кто идёт на базар смотрите в оба.,1
"Кадоры Таирова возле Сильпо людоеды развернули блок пост,стоит бус",1
"Возле отеля Чёрное море странная скорая, ОСТОРОЖНО",1
Базовая Новая почта едет белый рено докер а сзади тоета хайс с зеленью.,1
Окружная арбузы в сторону поселка выставляют блок пост,1
Окружная арбузы блокпост в ОБЕ СТОРОНЫ,1
Окружная(арбузы) в обе стороны 10 минут назад,1
Окружная тцк+ полиция,1
Блок пост объездная камыши ОККО в обе стороны,1
"7-я Пересыпская, возле переезда, белый бус, а на самом деле зелёный.",1
"Залили мужика газом на Генерала Петрова 68, чудом отбили женщины",1
"Радужный 10а машина пикап с черными номерами и 2 человека, 1 вышел смотрел номер машин припаркованных 11.15",1
Заехали от варуса на радужный. Серый т4,1
Стоят два экипажа полиции на Таирова по родные камни по стороне как ехать с эпицентра в город,1
"Два экипажа полиции 4 человека на улице, Жолио-Кюри 62, по телефону говорят. Тцк нет",1
Півні на шклярука угол бригадної білий H1,1
Розселенець в сторону Маяк стоят с радаром,1
Академічна біля табакерки поліція,1
"Степная, дорстрой, крепят ребят белый спринтер",1
"‼Паустовского, АТБ, Зеленые с полицией у входа черный бус на польских номерах 20:35‼",1
"Заправка амик, днепропетровская дорога 22а",1
Біля атріума забрали пацани,1
Катается бусик Тойота хайс серебристый черные номера по Высоцкого-Сахарова будьте аккуратнее.,1
Объездная камыши собираются,1
Окружная где арбузы БП,1
Въезд в Одессу по киевской БРСМ с феном следим за скоростью,1
Генерала Петрова угол Якиро белый бус с ТЦ окружили мужчину (,1
"Генерала Петрова за сильпо опасно, берегите себя",1
Сокар между Кошарами и Сычавкой на островке менты,1
Киевская трасса в сторону города за БРСМ 2 патрульки осторожно 11:17-11:20,1
11;30-Ильичёвская Александровка на берегу озера Запускают дрон. Явно не для видосик про природу. Один по гражданке на красном электромопеде в чёрной кофте и белой панаме.,1
Ильичёвская Александровака. Запускающий дрон сделал облёт побережья и возможно прочитал нашу группу снялся. Поехал а сторону остановки ДОК.,1
По киевской трассе въезд в город за брсм стоит 5 патрулей и 2 буса тцк будьте внимательны,1
ПаустовскогоСерий т 4 АЕ номера тцк,1
"Проспект Шевченко 15/3 Таврия.нацгвардия пошла в Таврию,стоит машина внутри еще есть",1
Объездная ОККО менты уже стоят,1
Б. Хмельницкого бус 6815 Берегите себя,1
"Киевская трасса. Въезд в город. За заправкой брсм. Припарковались зелёные ухылянты. Будет ловля на радар. Не нарушайте, у них законы не писаны",1
"Теплодар, ТЦК серый бус",1
Таврия проспект Шевченко 15/3 Тойота белый стоит с тцк вышли к парню,1
Объездная Стоят 3 экипажа пробивают по планшету,1
"Авангард, Новая Почта стоят 2-3 машины ментов, тормозят всех подряд. Будьте аккуратны.",1
Объездная кладбище полиция две стороны,1
"9105 бус, Сильпо, 86 школа",1
От экспостроя в сторону сити-центра серебристый toyota hiace за ним volkswagen каблучок белый тцк,1
"За остановкой Океан в сторону Таврии Маршал, черный мерс Вито и нива белая стоят с автоматами",1
Вільямса/Ільфа мото патруль,1
"Б.хмельницкого в сторону степной, бус форд транзит на чёрных номерах, осторожно!",1
Тот же серый Хайс и Фольксваген проехали генерала Петрова 42 и повернули во дворы,1
"Авангард(Новая почта),менты с радаром и тцк на бусе возле них,шакальё!Очень аккуратно,едьте 50км/ч",1
Киевская радар за брсм и в сторону Киева напротив брсм на 16:50,1
Таиров.Экспострой.Мотобат в сторону центра,1
"Киевская трасса, въезд вгород менты с феном возле БРСм и напротив тоже менты.",1
Окружная за вогом. Встановили парней. Серый фольц.,1
Выше генерала Петрова 3,1
Академика Корольова 31а два екипажа полиции,1
"Хмельницкого, два серых буса погнались за двумя пацанами, судя по всему пацанов поймали все по гражданке",1
Два буса в парі за парком на Левітана по часому сектору поїхали в сторону люздорфської дороги,1
Черный бус на черных номерах в сторону моста Пересыпь город,1
"Чёрный аутлендер по Усатово, номера не запомнил",1
"Килия, перекресток Тараса-Киевская-Дунайская, мусора на камри всех тормозят ( не местные)",1
Ж м. Радужный заехал бус мерседес на черных номерах,1
"Теплодар - тцк и полиция на кругу, а также опасно по всему городу, ездят 4 машины",1
"ТЕПЛОДАР!!! Не выходите из дому, кого это касается!!! Поворот на дамбу, круг и по всему городу",1
"Теплодар, возле Сильпо стоит машина ментов и машина с черными номерами, трое в военной форме ходят возле автобусной остановки",1
Кадроы Таирово возле Сильпо серый бус сталкер,1
"Выезд из Теплодара, перекресток Беляевка Широкая Балка, менты и тцк",1
Теплодар.СБУ.ТЦК.МЕНТЫ,1
"Теплодар. Пятеро завернули в сторону Ощада. Один оливковый, остальные в черной форме. Будте осторожны.",1
На выезде из Теплодарв на Беляевскую трассу менты и ТЦК,1
Теплодар заезд в город со стороны курганской трассы блок пост. Менты и зелёные,1
"Генерала Петрова, дворы 60-70 номера катаются парой Зелёный Вито и жёлтый Кангу. Удачи всем!",1
"Черемушки! Работают в паре зеленый Вито и желтый Рено Кенго, бежали за парнем не догнали, 15 мин назад 32 школа",1
Полиция патрулирует 10 квартал Черёмушки,1
Эпицентр. Поломка. В сторону города тянучка.,1
В районе Экспострой моргает свет. На всякий случай зарядите телефоны.,1
"Авдеева угол шклярука: лужа такая, что на pradо не хотят ехать",1
"Якирира 1-3 Таврия, белый бус и серый каблук! 16-35",1
Черёмушки 32 школа. Без байдарки не проплыть.,1
"Море напротив тюрьмы, по этому и стоит всё. В сторону Таирова 3 ряда уже.",1
На перекрёстке Левитана—Люстдорфской снова провал асфальта. В яму угодили маршрутка и джип.,1
Сам добирался с Таирова на Черёмушки.,1
Через молдованку и на Черемушки быстрее всего,1
Объездная на поселок тоже все стоит,1
Дюковский-Моловского газель застряла.Вода до кабины.,1
Варус магаз Радужный-утонул.,1
маршала де ствол не проехать!!! Бросил машину на обочине,1
Окружная в сторону посёлка едет в один ряд нормально ( тьфу тьфу ),1
• вул. Філатова,1
• вул. Іцхака Рабіна / Героїв Крут,1
Слободская-дорога пустая,1
"Подскажите пожалуйста, с центра на радужный можно проехать и как обстановка на радужном (1 заезд)?",1
"Кто планирует ехать электричкой в цент с поселка,(или обратно )она не ходит дальше Восточной,Пересыпь подтопило",1
Пересыпь закрыта даже не пытайтесь,1
Арбузы бп окружная,1
Обьездная дорога БП в обе стороны в районе куяльника,1
"Эпицентр 7 км, серый тонированный. Запаковали парня. Поехали на парковку эпицентра",1
Окружная пробка потому что перекрыли пересыпь.,1
Дамба окружная пробка в обе стороны,1
"Блок пост окружная в обе стороны, (врбузы).",1
Генерала Петрова район заправки Амик много номеных знаков на обочине дороги,1
"Тут БП, пробка с поскота до БП. Дальше пробка от Куяльника",1
"Окружная на повороте с Корсунцов не доезжая до кладбища стоят менты, ловят",1
Заболотного-добровольского Пробка в сторону куяльника,1
Эпицентр за посёлком на парковке стоит зелёный toyota hiace с чёрными номерами,1
Генерала Петрова. Не доходя к АТБ. Возле магазина Галя Балованая,1
"Радужный, возле одрекса",1
"Генерала Петрова 26, возле канцтоваров,только что упаковали пацана",1
Китайский строит.рынок Таирово бус мерседес остановили пацанов и забрали,1
Сильпо напротив сити-центра.,1
"Таврия, шевченко 15/3",1
Генерала Петрова АТБ ТЦК,1
Шкоярука в сторону мегадома 2 буса,1
Пошел во двор за атб генерала Петрова ходит смотрит по сторонам и по тел говорит!!,1
Ленпас охотник парк менты,1
"Бочарова-крымская,подтверждаю,бус нацгвардии,выгрузились,походу будут шерстить периметр.Всем внимательность и голова на 360.",1
"Ленпас менты из за сумашедшей бабы которая бегает и кидается на людей с монтировкой. Парк, охотник.",1
"Пробка на горе Куяльника, две полосы стоят",1
Из Ильичёвска 2646 хюндай и 3101 коротыш выехали,1
"Объездная дорога, поворот на Нерубайское, возле лимана и возле санатория менты",1
Окружная арбузы блокпост,1
Окружная камыши б.П,1
"Блокпост камыши, арбузы окружная сейчас",1
По Базовой в сторону гонок менты поехали и вторая шкода в сторону эпицентра поехали,1
Объездная спуск перекрёсток на Нати менты ждут кто нарушит проезд перекрёстка на красный,1
перекрёсток Латовка на БРСМ на парковке стоят два машины ментов,1
Красный спринтер проехал Таврию аэропортовскую в сторону приват банка поехал 7:05,1
"Объездная поворот на Нати справа (направление на Посёлок) спрятались мусара. Дальше по трассе леденцы, направление на Посёлок",1
"Окружная с поскота в сторону года, сразу возле кладбища менты стали, останавливают через раз",1
"Окружная с поскота в сторону города, сразу возле кладбища менты стали, останавливают через раз",1
Н200 номер 8814 и белый хайс поехали мимо радужного в сторону маршала в 7:23,1
"Возле Таврии маршал где поворот в сторону кладбища,два буса,белый Ниссан с побитой дверью 3721 и белый Хайс,поймали парня!",1
"Менты по окружной - нати светофор, санаторий, на обочине где строили дорогу, брсм латовка, кладбище окко",1
С города пересыпь на поскот разворачивают,1
Черёмушки. ТЦК на белой Тойота Хайс 8414. Актуально 750.,1
"Латовка, менты стоят на брсм, собираются уже 2/3 машины",1
"Эпицентр 7км,бус Тцк один ходит высматривает потом подлетает бус и пакуют",1
"Генерала Петрова 57, серый бус ТЦК, поехал к ЖЕКу.",1
За Сильпо на генерала Петрова серый бус,1
Генерала Петрова между 45 и 47 домом,1
Серый хюндай между домами за Сильпо высматривают.,1
Генерала Петрова за Сильпо во дворах будьте осторожны серый бус облава,1
Объездная вся стоит,1
Одария-Щеголева,1
Рынок Анжелика тцк,1
"Окружная ВОГ КА 0746 то ли вояки, то ли ТЦК 10.30",1
"Таврия ""МАРШАЛ"" на перекрестке ДТП уже подъехали менты.",1
"Эфимова копейка, красный бус тцк.проверяют доки в парня",1
Проспект Шевченко 15/3 белый бус. За Таврия В. Всё утро тут пасутся,1
На против тюрьми красновавольцваген и н1 тцк,1
Поездная-Бреуса,1
"Генерала Петрова вход в АТБ (который напротив Сильпо),нац гвардия и мусора,какойта движ их чел 10",1
"Сити-центр Таирова, перед главным входом серебристый Вито. Людоловов не видел, но подозрительно.",1
Эпицентр 7км стоят вдоль дороги перед остановкой!!! И темно синий Дастер поехал по одностороннему на базовую!!!,1
"Эпицентр, 7км, Базовая, душегубы, аккуратно!!!",1
Прячутся за АТБ на Маршал Сити по дороге на кадоры за овощным ларьком,1
Ромсталь оставновка ТЦК (который возле Эпицентра Таирово),1
"С ПосКота подьем с Куяльника наверху черные тормозят, на что не знаю",1
Жолио-Кюри 26 каникулы и серый хайс,1
"Черемушки! Дворы 32 школа, в сторону 10 квартала, медленно Полиция Дастер",1
ВЫЕХАЛИ НА ТАВРИЮ В ВОЗЛЕ ГЕНЕРАЛА ПЕТРОВА 23/3 2 БУСА ОДИН ТЕМНО СИНИЙ А ДРУГОЙ ЖЕЛТЫЙ ЗАБРАЛИ ПАЦАНА НА МОИХ ГЛАЗАХ,1
Генерала Петрова 11 во дворах бус с вояками 12:15,1
"Темный фольц 9105, возле Сильпо на Петрова, на скорости завернул во дворы, гонятся за мужиком",1
"Генерала Петрова Сильпо и двор за ним, по кругу ездит вито зеленый, ушлепки останавливают каждого",1
"По варнеской-генерала Петрова, пошли в сторону Скай сити.",1
"Район Староконного рынка мурыжат человека, на сером бусе.",1
Кадоры Таирова парковка Сильпо белый спринтер все по гражданке,1
"Остановка Экспострой, чуть дальше, где аптека мусора на приусе проверяют мужчину на микроавтобусе белом",1
"Два экипажа напротив Экспострой, так и проверяют бус, больше часа стоят.",1
